id|text|created|source
168891209899712513|i remember when me and katy perry hooked up|1329101776|web
168891210528866304|Katy Perry done lost her got Damn mind ain't her daddy a preacher wat he gone say about dis shit|1329101777|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891213695549440|ESSE VISUAL É SEU, KATY PERRY?|1329101777|web
168891204661018628|What is Katy perry wearing!?!?!?!|1329101775|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891205948682241|Katy Perry Is Fine! #pointblank|1329101776|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891213976580096|Quem é Lady Gaga, dps dessa apresentação da Katy Perry? bj|1329101777|web
168891191176331264|God I love Katy Perry!! #Grammys|1329101772|web
168891214098210816|big fuck you to Russell! katy perry is gorgeous #yougogirl|1329101777|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891185019092992|Katy Perry's hair.... Why? (-_-)|1329101771|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891216929357824|yo quiero pelea de barro entre lady gaga y katie perry. y que lo anuncie marcelo.|1329101778|web
168891216228909057|neng katy perry, damang? #grammys|1329101778|web
168891216463806464|Katy Perry is too cool #wishiwasher|1329101778|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168891219190091776|Katy perry and this  invisible part blue quick weave #Icant|1329101779|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891221564063748|@omgseanr so now on The Grammys.. Katy perry is wearing something not so revealing (so sad) and shes singing.|1329101779|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891221085921280|Katy Perry performance is phenomenal|1329101779|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891221098512387|When is Katy Perry's hair going to fall out? #dyedtodeath|1329101779|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891221236924418|é a katy perry ou a lady gaga? To sentindo um plagiozinho aí viu? hehe|1329101779|web
168891222058991616|Best performance so far...Katy Perry...hands down lol !!!|1329101779|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891223090790400|Katy Perry Is Soooooo Creative I LOVE Ha !|1329101780|web
168891223040475138|Fake Katy Perry just had the ultimate trust fall|1329101780|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168891222872694789|Wtf is Katy perry wearing?|1329101780|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891226781782018|Two words......Katy Perry!|1329101780|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891226936967168|Im kinda feeling this Katy perry song..|1329101781|<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>
168891226899230720|I love that Katy Perry's hair is my favorite color. :)|1329101780|web
168891203742470144|2 favorites; Katy perry and Adam levine. For sure|1329101775|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891209811632128|Katy Perry...... wtf?|1329101776|web
168891227180249088|Le sentó bien el divorcio a Katy Perry esta bonita|1329101781|<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>
168891227662581760|@TheGRAMMYs WOW, That's interesting !  Is Katy Perry's outfit like some sort of Space Age Goth Girl look ?|1329101781|web
168891227117322240|Katy Perry's ass in them pants &gt;&gt;&gt;|1329101781|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891230124650497|Katy Perry terrible outfit. Boring.|1329101781|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891230292418560|Once again I have to say it Katy Perry can't sing for shit #grammys|1329101781|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891230367924224|Is Katy Perry the newest member of the X-Men? #grammys|1329101781|web
168891229789110274|vish a Katy Perry é ninja!|1329101781|web
168891231135469569|You better GIVE IT Katy Perry!!!!|1329101782|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891231131283458|Katy Perry 😳 #onetime #ooook let me find out @Snowman_Sparks|1329101782|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891232439910402|Apparently, Katy Perry is going for the cotton candy haired look. And Oompa Loompa. Don't forget Oompa Loompa.|1329101782|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891231328403457|katy perry, you're pretty. why wear blue hair & make yourself look like an idiot? only nicki minaj can pull off other colors of hair.|1329101782|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168891234671276033|Comédia esse #Grammy2012 KATY PERRY com look POWER RANGERS e frizz na peruca de camelô hahaha|1329101782|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891221077532672|GO KATY!!!...katy perry is the shit|1329101779|web
168891224474914816|I love Katy Perry's blue hair on her.. It's HOT!|1329101780|web
168891226504962048|Katy Perry look like a superhero  #takeiteasyonthedye|1329101780|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891235166208001|QUEM AGUENTA KATY PERRY? ELA CANTA PRA CRIANÇA GENTE.|1329101782|web
168891234130202625|Katy perry is sensational|1329101782|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891207618015232|Katy Perry!!!|1329101776|<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>
168891234889379840|#Grammys Após um falso problema técnico e sósia, Katy Perry divulga o novo single "Part Of Me".|1329101782|web
168891233048072195|Katy perry is so sexy #Grammys|1329101782|<a href="http://stone.com/Twittelator" rel="nofollow">Twittelator</a>
168891236508377088|É que eu nunca peguei a Katy Perry nao|1329101783|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891238337093632|@VeiledHeart Katy Perry's entire "musical" existence is a malfunction.|1329101783|web
168891238068654081|Lady gaga may be a freak but she is orignal thats one thing i love bout her &lt;3|1329101783|<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>
168891238278373378|Katy Perry is a stone cold fox. I like foxes|1329101783|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891240354549760|Katy Perry &lt;333333|1329101784|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891186633900032|Katy Perry got some tig ol bitties lmao.|1329101771|<a href="http://seesmic.com/" rel="nofollow">Seesmic</a>
168891240195170306|LKJHGFHJKLKKJH. RT @DJBabeyDrew: Dear Katy Perry's Cameltoe,|1329101784|web
168891242711756800|Katy Perry is killing this performance|1329101784|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891242166484993|wait i'm so confused as to what just happened during this katy perry performance ?|1329101784|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891241822556164|Is that uncle Jesse playing guitar with Katy perry?|1329101784|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891242934042624|amo tanto su pelo azul u.u Katy perry me hace sentirme lesbiana #LatinAmericaLovesLArcenCiel|1329101784|web
168891242556555265|katy perry it is not ok for you to make me think my tv is broken.|1329101784|web
168891242430726144|Is that Katy Perry singing an edgy song?? New song ba yan?|1329101784|web
168891243001163777|Minha irmã tinha uma boneca com o cabelo igual esse da Katy Perry que acompanhava um pente...|1329101784|web
168891244540461056|#oomf is scared of this katy perry performance. lmao. she bout to cry|1329101785|web
168891245027008512|Katy Perry is severely overrated|1329101785|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891246859923459|And them there's Katy Perry 💘 wow.|1329101785|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891244418842624|And.katy perry....even with blue hair.|1329101785|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891243957469184|- -Katy Perry got some Big ass Titties .|1329101785|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168891244041351168|me and my mom watching Katy Perry when she says,"oh she's troubled..." hilarious! #thegrammys #thuglife|1329101785|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891205948682241|Katy Perry Is Fine! #pointblank|1329101776|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891247950438401|Katy Perry - get a grip girl. #needsJesus|1329101786|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891248743170048|Katy Perry is quite attractive.|1329101786|web
168891252752916483|Katy Perry!!!!|1329101787|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891253306556416|Dear Katy Perry's guitar player, if the song has palm muted notes, don't strum, at least make it look convincing.|1329101787|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168891253306564610|Katy Perry is pretty with blue hair but i dont like the hairstyle she has right now|1329101787|web
168891254938152961|#AdmitoQue tengo un lesbian crush con Katy Perry!!! Oh si!! jajajaja!!|1329101787|web
168891255395323905|Katy Perry isn't attractive ..............|1329101787|web
168891254027984898|Katy Perry is soo cool. #loveher|1329101787|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891254946533378|KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK RT @thiagosfr vo mandar a katy perry ir numa peluqueria de buenos aires que chama maldito frizz|1329101787|web
168891245274464256|I'm so over you Katy perry #goaway|1329101785|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891259052756992|Katy Perry is so hot #jealous #grammys|1329101788|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891243382841344|Great performance Katy perry|1329101784|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891259749007361|Katy perry&gt;&gt;&gt; #sexy|1329101788|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891250001444865|Katy Perry's such a badass rockin that blue hair, knocking out glass & shit #loveher|1329101786|<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>
168891259849670657|Katy Perry&gt;&gt;|1329101788|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891260046819329|Katy Perry lipstick is nice...its like a metallic pink|1329101788|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891260604649472|Is Katy Perry an X-Men? #Grammys|1329101789|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891261128945665|Katy Perry is channeling her inner-Britney with the latex camel toe in full effect.  #suffocatingcooch|1329101789|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891263419035649|Ew, Katy Perry. That was a lot if nasty...|1329101789|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891263574212609|I hope @bzastrow416 is watching this Katy perry performance right now! #SoSick!!!!!!!!|1329101789|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891263838470146|Is it safe to say that Katy Perry is singing with passionate hate toward Russell Brand?|1329101789|web
168891253910544385|Katy Perry's hair = terrible #hairtips|1329101787|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891265478430721|This is the best I've ever heard Katy perry sound #thegrammys|1329101790|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891265855926272|katy perry . . .stfu , please .|1329101790|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891265948200961|“@MikeyBambino_: Katy Perry look like she would be in Renaissance .”|1329101790|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891267491696640|Katy perry lady gaga and Justin beiber are so fucking talented and I hated admitting that|1329101790|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891267567190016|Katy Perry to set the fire on #Grammys stage.....|1329101790|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891245379321856|@michaelpberk @cdwilliams8 @Charlie_Corleon Katy Perry&gt;&gt;&gt;&gt;&gt;|1329101785|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891248319545344|katy perry pegou a piastra da marinete|1329101786|web
168891269068750848|&lt;3 Katy Perry|1329101791|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891271014924288|Katy Perry &lt; Megaman|1329101791|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891267487514624|quem odiei esse cabelo da katy perry?|1329101790|web
168891274215178241|Katy Perry is really a beautiful girl when she doesn't look like Judy Jetson appearing at the local strip club.|1329101792|web
168891274210979840|NOT a fan of Katy Perry, no offence tho|1329101792|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891276312326147|Katy Perry looks like she belongs in a video game slaying the the EVIL GAGA !!!!|1329101792|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891267487514624|quem odiei esse cabelo da katy perry?|1329101790|web
168891277302185985|I just totlaly fell for that Katy Perry shit #grammys|1329101793|web
168891278036185088|I guess Katy Perry is trying to out gaga Lady Gaga. #Grammyexp|1329101793|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891278434648064|Katy Perry is making a statement|1329101793|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168891278040367105|RT "@ItsKaela_Trick: Finally talent , me and @imashortgirl 's favorite Katy Perry &lt;3" -Right. &lt;3|1329101793|<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>
168891278040375296|Katy Perry me lembrando power rangers, não sei pq|1329101793|web
168891280200437760|PART OF ME!!!! Katy Perry|1329101793|web
168891278862462977|Katy Perry looks good all the time, even before Proactiv.|1329101793|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891280313679873|Sorry Katy perry but I'm really missing a @ladygaga performance right about now. #Grammys|1329101793|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891281978822656|I swear Katy Perry Could Get It And She Could Sit On My Face ! Fcuk y'all ! She's Hot|1329101794|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891282264047616|eu quero essa música nova da Katy Perry #LINDA|1329101794|web
168891284075982849|Katy perry reminds me of angela pickard #beautiful voice|1329101794|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891282691850242|seria manero se a katy perry dexasse pra faze a faxina em casa e dexasse a vassora na dispensa e nao na cabesa ne|1329101794|web
168891284545748992|Ugh Katy Perry is so pretty. -___- #grammys|1329101794|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891285166493696|Katy Perry au  #GRAMMYs ... Ça c'est du show, pis en plus elle est capable de chanter et de danser en même temps!!! Ü|1329101794|<a href="http://stone.com/Twittelator" rel="nofollow">Twittelator</a>
168891285061648384|Lady GaGa Marry the night|1329101794|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891286336708608|Katy Perry=AMAZING.|1329101795|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891265574912001|WTF did Katy perry do to her hair #sheneedshelp|1329101790|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891288559689728|Don't even like Katy perry but she killed it better then Rihanna|1329101795|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891282901577728|What's up with Katy perry and fireworks|1329101794|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891293030821888|KATY PERRY! &lt;3|1329101796|web
168891293609635842|Katy Perry jumping around. Yum.|1329101796|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891295018926080|Katy Perry, sem decote você não tá com nada.|1329101797|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891295182503936|RETWEET!!! @E_Humpback_3: Katy Perry is boring me!|1329101797|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891297078325248|Katy Perry is perfect, Jesus Christ.|1329101797|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891295555796992|Katy Perry gained some weight|1329101797|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891300752539649|LADY GAGA NA SUA FASE TEOG MANDOU BEIJINHOS #GRAMMYS|1329101798|web
168891302526722048|Im not sure what's going on right now but Katy perry is pretty cool I guess... Still not sure about the blue hair|1329101799|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891303214596096|Katy Perry is my dream girl.|1329101799|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891303826952193|Id hit Katy Perry anyday, blue green red orange hair idgaf. #sexxxy|1329101799|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891304217026561|“@MizzMVP_325: Who is this on stage just tuned in #grammy” &lt;~~ Katy perry|1329101799|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891305412407297|katy perry, hermosaa|1329101799|web
168891306842664960|“@TNTbr: A linda Katy Perry agora no palco cantando "E.T." #Grammys”|1329101800|<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>
168891307740233728|Love me some Katy Perry :) #grammys|1329101800|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891308180639745|Katy Perry's nipples look alot better in that outfit than Voltron's did|1329101800|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891310151970817|Katy Perry singing about Russell Brand and wearing the Britney outfit from the Toxic video. Also, no bra. #GRAMMYs|1329101800|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891311343153154|Safe to say I am in love with Katy perry|1329101801|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168891311041167360|Katy Perry's hair! REALLY! Who let her do that?|1329101801|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891312383340546|Katy perry is hot|1329101801|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891314488868865|esta chichona bonita la katy perry|1329101801|web
168891315227070466|“@Snapbacks_nTats: Rihanna and Katy Perry both went to K Discount before they came to the show.”---they got their hair from party city|1329101802|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891315923337218|Katy Perry is channeling her innner Lady GaGa #swaggerjacking|1329101802|web
168891318444109824|definitely thought that the power went out @ the grammys lmao good one katy perry|1329101802|web
168891319157141504|@nicoleeeash13 Katy perry is a hot mess right now nic.|1329101802|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891317961756675|Véi q cabelo e esse da Katy Perry ? e___________e|1329101802|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891319119388674|If its something to do with katy perry, I know I'll hear something from @GerardoZavala_ #katyperryfanforlife|1329101802|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891287582412801|I want Katy Perry's glitter lipstick.|1329101795|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891317219368962|O.O Y yo que pense que se le habia cortado la música a Katy Perry.¬ ME HABIA ASUSTADO.:!|1329101802|web
168891322625822720|Woy el pelo azul de katy perry http://t.co/9oJMYCCH|1329101803|<a href="http://ubersocial.com" rel="nofollow">UberSocial for BlackBerry</a>
168891322151874560|Katy perry is so pretty even with her crazyass outfit and hair|1329101803|<a href="http://mobile.twitter.com" rel="nofollow">Mobile Web</a>
168891324823650306|Love Katy Perry but not too sure about this song #GRAMMYs|1329101804|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891326568464385|Katy Perry😘|1329101804|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891323682783232|I'm not gonna lie, that would be lovely ~RT @taramarie21: I want Katy perry's boobs.|1329101804|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891327839354880|Fuck Katy Perry. She's awful. She shouldn't be holding any records.|1329101805|web
168891328225230848|Hmm I wonder who Katy Perry was thinking about when she wrote her new song? #Grammys|1329101805|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891330729230338|Katy perry can get IT|1329101805|<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>
168891332306272256|I'm going to a Katy perry concert this summer #determined|1329101806|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891332302077952|Yea katy Perry...|1329101806|web
168891332595683332|Katy Perry is a freak -__-|1329101806|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891332557930497|this Katy Perry performance blows.|1329101806|web
168891333149331458|I love Katy Perry seriously|1329101806|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891323682783232|I'm not gonna lie, that would be lovely ~RT @taramarie21: I want Katy perry's boobs.|1329101804|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891321522720768|Lastima qe Katy Perry no verá eso qe le dije de sus ojos como está cantando ahorita u.u lo leerá al rato Jaja #yojuro|1329101803|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891338933272576|Katy Perry...stop it!|1329101807|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891339604373505|Cadê Lady Gaga, pra tirar essa criatura daí, hein?|1329101807|web
168891340892020737|Katy Perry on stage... Td sempet ky ada trouble gitu... Tp itu hanya part of the show ternyata... Gokil! #54thGrammyAwards|1329101808|<a href="http://tapbots.com/tweetbot" rel="nofollow">Tweetbot for iOS</a>
168891341705711616|daddy- "katy perry looks like a power ranger smurf with a gaint camel toe" hahahhahahah &lt;33|1329101808|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891342993371137|katy perry is the hottest power ranger by far.|1329101808|<a href="http://www.echofon.com/" rel="nofollow">Echofon</a>
168891345652547587|Is katy perry singing to russell brand right now #grammys|1329101809|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891346311069696|Cool lipstick on Katy Perry|1329101809|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891344981475329|Katy perry. #interesting #Grammys|1329101809|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891346046820353|Tem necessidade dessa pata de camelo toda, Katy Perry?|1329101809|web
168891346520768512|I wish katy perry would just fall off the face of the world already|1329101809|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891346688557057|@jamielynn523 that's the only thing to appreciate about this performance by Katy Perry.|1329101809|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891347800035329|damnnnnnnn katy perry NEVER EVER disappoints!|1329101809|web
168891348395638784|Katy Perry look like a Power Ranger|1329101809|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891345484779521|arrasou katy perry, que performance...|1329101809|web
168891348836024321|Is Katy Perry done yet..... Yawn...|1329101810|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891351419723776|Something tells me Katy perry is still a little angry about her divorce... Just a thought...|1329101810|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891351713320960|Katy Perry also now has a camel toe. good for her #notreally|1329101810|web
168891351809794048|@RickPickle Katy Perry ALWAYS has something good to sing|1329101810|web
168891353281994752|I love this Katy perry song!!|1329101811|<a href="http://www.handmark.com" rel="nofollow">TweetCaster for iOS</a>
168891351264542721|Gee I wonder who Katy Perry is talking to...  This performance kicks ass.|1329101810|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891352266977281|I &lt;3 Katy Perry|1329101810|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891354573840384|Katy Perry right now &lt;&lt;&lt;&lt; ionnn like thiss .|1329101811|web
168891355693719552|Katy perry I love you with a passion|1329101811|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891356398354432|bradys giving us lady gaga facts #thanksweirdo|1329101811|web
168891355240730625|Katy Perry was flirting hard wit Cam Newton last weekend. I guess dat explains da blue hair|1329101811|<a href="http://www.tweetcaster.com" rel="nofollow">TweetCaster for Android</a>
168891356704555009|Katy Perry is very close to taking over my #1 spot. First time ever a non redhead would be in that position. #sheshouldfeelhonored #GRAMMYs|1329101811|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891356641632257|Katy Perry &lt;&lt;&lt;&lt;|1329101811|web
168891356163489792|Katy Perry looks cute, like something out of 5th Element, but she sings like a Rottweiler going in on some rawhide.|1329101811|web
168891359875444738|Katy Perry kicks ass!|1329101812|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891356226392064|eu pegaria a katy perry|1329101811|web
168891360785604608|This Katy perry performance&lt;&lt;&lt;&lt;  But her hotness&gt;&gt;&gt;&gt;&gt;&gt;|1329101812|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891355152662528|UGHHH y'all swear lady gaga is the center of the world and every artist is trying to copy her. SHUT THE FUCK UP ughhh!|1329101811|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891358768140288|I think Katy Perry may have eaten Russell Brand #GRAMMYS|1329101812|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891361842565123|Katy Perry pretty|1329101813|<a href="http://www.twitter.com" rel="nofollow">Twitter for Windows Phone</a>
168891358487126017|I don't care what anybody says Katy Perry is a babe|1329101812|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891362404614145|@PaulaMartinezV por todo lo que humillo Adele. me cae mal Lady Gaga esa wna hace puro bullying a Adele.|1329101813|web
168891362903728128|Great year in music for Katy Perry and of course Adele.|1329101813|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891364837306368|Katy Perry doin her thinq 👍|1329101813|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891361251164161|@GunnerRocks Every half hour on the #BobandTom show, the Camel Toe song must be played in honor of Katy Perry and her Anime suit!!!|1329101813|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891365827153923|So Katy Perry is setting ice men on fire?  #grammys|1329101814|web
168891365902655490|Katy Perry's like a plastic doll# grammy|1329101814|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891361251164161|@GunnerRocks Every half hour on the #BobandTom show, the Camel Toe song must be played in honor of Katy Perry and her Anime suit!!!|1329101813|<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>
168891368113045505|@Neelz_onWheelz look at the pyrotechnics happening with Katy Perry  #ROTR2012|1329101814|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
168891367521648641|aren't they all the same person? RT @NotBillWalton: I am honestly not sure if Katy Perry, Nicki Minaj, or Lady GaGa is performing right now.|1329101814|<a href="http://twitter.com/#!/download/iphone" rel="nofollow">Twitter for iPhone</a>
